Date,Time,Project,Task,Division,Details
2018-01-20,3.0,Tinker,Research,Code,Unity graphics and shaders techniques.
2018-01-20,3.0,Various,Writing,Abstract,Ubisoft internship application.
2018-01-19,0.5,Doodle,2D,Visual,CV update.
2018-01-19,1.0,Study,Maintenance,Abstract,"Japan, independant study, and Ubisoft applications."
2018-01-19,1.5,Purity,Development,Code,Refine tag cleaning for more liberal formatting.
2018-01-19,0.5,DotCycle,Maintenance,Abstract,Video and code documentation.
2018-01-19,0.5,Perfect Empathy,Writing,Abstract,Documentation.
2018-01-19,3.0,You Are Two,Research,Abstract,"Meeting, light brainstorm, theme considerations, mentor introductions."
2018-01-19,0.0,You Are Two,Event,Abstract,Competition begin.
2018-01-18,0.5,Obx,Research,Abstract,Lab and application publishing research.
2018-01-18,4.0,Obx,Development,Code,Application updating and debugging.
2018-01-17,2.0,Obx,Development,Code,Application updating and debugging.
2018-01-17,1.0,Tinker,Research,Code,Source control systems and options.
2018-01-17,0.5,Monospace_Garden,Development,Code,Game development.
2018-01-16,0.5,Study,Research,Abstract,Digital RPGs.
2018-01-15,3.0,Doodle,3D,Visual,Texturing and rendering practice.
2018-01-15,0.5,V-OS,Writing,Abstract,Verse writing.
2018-01-15,3.0,Obx,Development,Code,Application updating and debugging.
2018-01-14,0.5,Doodle,3D,Visual,3D practice.
2018-01-14,1.5,Study,Research,Abstract,Digital RPGs.
2018-01-13,2.0,Doodle,3D,Visual,3D practice.
2018-01-13,4.5,Monospace_Garden,Development,Code,Game development.
2018-01-12,2.5,Monospace_Garden,Development,Code,Game development.
2018-01-12,1.5,Doodle,3D,Visual,Baking.
2018-01-11,4.0,Monospace_Garden,Development,Code,Game development.
2018-01-11,1.0,Obx,Research,Abstract,Lab and application publishing research.
2018-01-11,4.0,Obx,Development,Code,Application updating and debugging.
2018-01-10,0.5,V-OS,Writing,Abstract,Nil Cursors.
2018-01-10,1.5,Obx,Research,Abstract,Lab and application publishing research.
2018-01-10,1.5,Obx,Development,Code,Application updating and debugging.
2018-01-10,3.5,Nil Cursor,3D,Visual,"3D character, scene, lighting, rendering."
2018-01-09,0.5,Dunes of Simila,3D,Visual,Procedural terrain and displacement study.
2018-01-09,1.0,V-OS,Writing,Abstract,Verse and personal writing.
2018-01-09,1.5,Study,Research,Abstract,Narrative and aesthetic input (BLAME!).
2018-01-09,3.5,Purity,Development,Code,Static site creation feature.
2018-01-08,1.5,Dunes of Simila,3D,Visual,Procedural terrain and displacement study.
2018-01-08,1.0,Doodle,2D,Visual,Illustration study.
2018-01-08,1.0,Obx,Research,Code,Xcode study.
2018-01-08,2.0,Study,Research,Abstract,Narrative and aesthetic input (BLAME!).
2018-01-08,0.0,Various,Event,Abstract,Semester begin.
2018-01-07,4.0,Study,Research,Abstract,"House of Leaves, Divine Comedy, BLAME!, study on aesthetic's relationship to biology."
2018-01-07,0.5,Japan,Linguistics,Abstract,Japanese.
2018-01-06,1.0,Doodle,2D,Visual,Illustration study.
2018-01-06,2.5,Atomic AI,3D,Visual,Composition and rendering (3-variants).
2018-01-06,1.0,Japan,Linguistics,Abstract,Japanese.
2018-01-05,0.5,Study,Research,Abstract,Antisocial personality disorder.
2018-01-05,3.0,Doodle,2D,Visual,Illustration study.
2018-01-04,1.5,Doodle,2D,Visual,Illustration study.
2018-01-03,3.5,Doodle,2D,Visual,Illustration study.
2018-01-02,4.0,Doodle,2D,Visual,Illustration study.
2018-01-01,1.5,Doodle,2D,Visual,Illustration study.
2018-01-01,1.0,Japan,Linguistics,Abstract,Japanese.
2017-12-31,0.5,Jam,Composition,Audio,Vocals.
2017-12-31,1.0,Purity,Development,Code,API development.
2017-12-31,3.5,Doodle,2D,Visual,Illustration study.
2017-12-30,1.0,Doodle,2D,Visual,Illustration study.
2017-12-29,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-29,1.0,Doodle,2D,Visual,Illustration study.
2017-12-28,0.5,Doodle,2D,Visual,Illustration study.
2017-12-28,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-28,1.0,Jam,Composition,Audio,Composition practice.
2017-12-28,1.0,Jam,Composition,Audio,Piano.
2017-12-27,0.5,Jam,Composition,Audio,Vocals.
2017-12-27,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-27,2.0,Doodle,2D,Visual,Illustration study.
2017-12-26,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-26,1.5,Jam,Composition,Audio,Vocals.
2017-12-26,1.0,Doodle,2D,Visual,Illustration study.
2017-12-25,2.0,Doodle,2D,Visual,Illustration study.
2017-12-25,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-24,2.0,Doodle,2D,Visual,Illustration study.
2017-12-24,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-23,1.5,Doodle,2D,Visual,Illustration study.
2017-12-23,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-22,2.5,Doodle,2D,Visual,Illustration study.
2017-12-21,1.0,Doodle,2D,Visual,Illustration study.
2017-12-21,1.0,Study,Research,Abstract,"Psychadelics, ayahuasca."
2017-12-21,1.0,Study,Research,Abstract,Cryptocurrency trading.
2017-12-21,1.0,Japan,Linguistics,Abstract,Japanese.
2017-12-20,0.5,You Are Two,Writing,Abstract,Independant study letter.
2017-12-20,0.5,Rig,Maintenance,Abstract,Phone setup.
2017-12-20,1.0,Japan,Linguistics,Abstract,Japanese.
2017-12-19,0.5,Purity,Development,Code,Subfolder and line break handling.
2017-12-19,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-19,0.5,Study,Writing,Abstract,Letter of intent.
2017-12-19,1.0,You Are Two,Research,Abstract,Team introduction and role considerations.
2017-12-18,1.0,Log,Development,Code,Rework graph drawing method.
2017-12-18,2.5,Japan,Linguistics,Abstract,Japanese.
2017-12-18,1.5,Study,Writing,Abstract,Letter of intent.
2017-12-17,2.0,Japan,Linguistics,Abstract,Japanese.
2017-12-16,2.5,Japan,Linguistics,Abstract,Japanese.
2017-12-16,1.0,Japan,Research,Abstract,"Japan exchange details, course form."
2017-12-15,2.0,Japan,Research,Abstract,"Japan exchange details, course form."
2017-12-15,0.5,Wite,Writing,Abstract,Documentation.
2017-12-14,2.5,Japan,Research,Abstract,"Japan exchange details, course form."
2017-12-13,2.5,Japan,Linguistics,Abstract,Japanese.
2017-12-13,1.5,Japan,Research,Abstract,Japan exchange details.
2017-12-12,0.5,Doodle,2D,Visual,Illustration study.
2017-12-12,2.0,Japan,Linguistics,Abstract,Japanese.
2017-12-12,0.5,Architects of Souls,Writing,Abstract,Narrative development.
2017-12-11,3.5,Japan,Linguistics,Abstract,Japanese.
2017-12-11,0.5,Architects of Souls,Composition,Audio,Music composition.
2017-12-10,0.5,Study,Research,Abstract,Clothing search engine business considerations.
2017-12-10,3.0,Japan,Linguistics,Abstract,Japanese.
2017-12-10,0.5,V-OS,Development,Code,Touch-ups for open source release.
2017-12-09,0.5,Log,Development,Code,Add UTF8 support.
2017-12-09,1.0,V-OS,Design,Visual,"Color changes, alternate layout experimentation."
2017-12-09,3.5,Japan,Linguistics,Abstract,Japanese.
2017-12-08,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-08,3.0,Relay,Photography,Visual,"Filming, editing, video production and submission."
2017-12-08,1.0,Rig,Maintenance,Code,Backup.
2017-12-07,1.0,Study,Research,Abstract,Cultural connotations of hair.
2017-12-07,0.5,Japan,Linguistics,Abstract,Japanese.
2017-12-07,1.5,V-OS,Writing,Abstract,Verse writing.
2017-12-06,3.5,V-OS,Writing,Abstract,"Verse writing, reorganization, project documentation publishing."
2017-12-06,0.5,Study,Research,Abstract,Japanese sex culture.
2017-12-05,0.0,Various,Event,Abstract,Semester end.
2017-12-05,1.0,TA253,Research,Code,Code help.
2017-12-05,2.5,TA253,Research,Abstract,Experimental code media.
2017-12-05,3.0,Study,Research,Abstract,Web-based social tools.
2017-12-04,0.5,Tinker,Research,Code,Contemporary phones.
2017-12-04,0.5,Relay,Writing,Abstract,Documentation.
2017-12-04,0.5,Japan,Research,Abstract,Japan exchange details.
2017-12-04,2.0,Japan,Linguistics,Abstract,Japanese.
2017-12-03,1.0,Japan,Linguistics,Abstract,Japanese.
2017-12-03,1.0,Study,Research,Abstract,Environmental storytelling and shader concepts.
2017-12-03,1.0,Moré,3D,Visual,Rendering and post-processing.
2017-12-02,0.5,Cryptonaut,Writing,Abstract,"Site tweaking, content migration."
2017-12-02,5.5,Moré,3D,Visual,"Materials, lighting, scene composition, and rendering."
2017-12-01,6.0,Moré,3D,Visual,"Materials, lighting, and scene composition."
2017-12-01,2.0,Moré,3D,Visual,"Asset creation, character sculpting."
2017-12-01,0.5,Study,Research,Abstract,Mundane Korean culture.
2017-12-01,0.5,Purity,Development,Code,"Clean up, reference nesting implementation."
2017-12-01,1.0,Cryptonaut,Writing,Abstract,"Document refinement, migration to web."
2017-11-30,2.0,Moré,3D,Visual,"Materials, lighting, and scene composition."
2017-11-30,0.5,Cryptonaut,Design,Abstract,Level design.
2017-11-30,1.0,Cryptonaut,Writing,Abstract,Design document.
2017-11-30,1.5,Study,Research,Abstract,Mundane Japanese culture.
2017-11-30,0.5,Visor,Development,Code,Feature additions.
2017-11-29,1.0,Acid Archives,Writing,Abstract,Report.
2017-11-29,1.0,Visor,Development,Code,Feature additions.
2017-11-29,2.0,Moré,3D,Visual,Materials and scene composition.
2017-11-29,1.0,Doodle,3D,Visual,3D       tricks.
2017-11-28,1.0,Moré,3D,Visual,Scene composition.
2017-11-28,1.5,Jam,Research,Audio,MaxMSP projects.
2017-11-28,0.5,Acid Archives,Performance,Audio,Presentation.
2017-11-28,3.5,TA253,Research,Code,Code help.
2017-11-28,0.5,Cryptonaut,Writing,Abstract,Design document.
2017-11-28,2.5,Cryptonaut,Research,Abstract,Design document team discussions.
2017-11-28,0.5,Study,Research,Abstract,"Defining games and play, valuing the user."
2017-11-27,0.5,Acid Archives,Writing,Abstract,Report.
2017-11-27,1.5,Relay,Writing,Abstract,Presentation preparation and documentation.
2017-11-27,0.5,Architects of Souls,Composition,Audio,Composition.
2017-11-27,1.0,Moré,3D,Visual,Scene composition.
2017-11-26,4.5,Acid Archives,Development,Code,Dynamic sequencing program.
2017-11-26,1.0,Architects of Souls,Composition,Audio,"Samples tuning, static composition."
2017-11-25,4.0,Architects of Souls,Composition,Audio,"Composition, samples exporting."
2017-11-24,3.5,Architects of Souls,Composition,Audio,Composition.
2017-11-23,2.0,TA253,Research,Code,Correction.
2017-11-23,2.5,Architects of Souls,Composition,Audio,Samples processing and arrangement.
2017-11-22,4.0,Architects of Souls,Composition,Audio,Samples processing.
2017-11-22,0.5,Architects of Souls,Performance,Audio,Guitar recording.
2017-11-22,0.5,Cryptonaut,Writing,Abstract,Design document.
2017-11-22,2.5,Relay,2D,Visual,Poster design.
2017-11-21,0.5,Moré,3D,Visual,Scene composition.
2017-11-21,1.0,Architects of Souls,Composition,Audio,Samples collection.
2017-11-21,3.5,TA253,Research,Code,Code help.
2017-11-21,2.0,Study,Research,Abstract,Game mechanics analysis.
2017-11-20,0.5,Relay,Writing,Abstract,Documentation.
2017-11-20,2.5,Relay,Research,Code,"Debugging, websocket."
2017-11-20,9.0,Relay,Development,Code,"Full hacking system development and implementation, debugging, refactoring."
2017-11-19,1.0,Study,Research,Abstract,Cooperative game design.
2017-11-19,1.0,Relay,Development,Code,Debugging and hack progress broadcast.
2017-11-19,0.5,Jam,Composition,Audio,Vocals.
2017-11-19,1.5,Delta,Development,Code,Kinect depth point cloud webcam filter.
2017-11-18,3.0,Delta,Development,Code,Kinect depth point cloud webcam filter.
2017-11-18,1.0,Study,Research,Abstract,Game showcase visit.
2017-11-18,2.0,Relay,Development,Code,"Location tracking, marker, and hack tracking implementation."
2017-11-18,2.0,TA253,Research,Code,Correction.
2017-11-17,1.0,Doodle,3D,Visual,"Lighting, rendering."
2017-11-17,0.5,Qurotema,Research,Code,Shader research.
2017-11-17,5.5,Delta,Development,Code,Live ASCII and pseudo 3D point cloud webcam filters.
2017-11-16,0.5,Delta,Development,Code,Live ASCII webcam filter.
2017-11-16,0.5,Relay,Development,Code,Mapbox implementation.
2017-11-16,1.0,Relay,Research,Code,Mapbox API.
2017-11-16,3.0,Doodle,3D,Visual,"Lighting, rendering, shaders."
2017-11-16,0.5,V-OS,Writing,Abstract,Timekeeping review.
2017-11-16,1.5,Various,Performance,Abstract,Artist interview.
2017-11-15,5.0,Doodle,3D,Visual,Lighting and rendering.
2017-11-14,0.5,Doodle,2D,Visual,Diorama sketching.
2017-11-14,2.5,Acid Archives,Development,Code,Modules development.
2017-11-14,2.5,TA253,Research,Code,Code help.
2017-11-14,3.0,Study,Research,Abstract,Game pitch reviews.
2017-11-13,0.5,Architects of Souls,Composition,Audio,Music composition.
2017-11-13,0.5,Acid Archives,Design,Audio,Project planning.
2017-11-13,2.0,Study,Research,Abstract,"Eastern-european history, genetics, emotions as sentience feedback."
2017-11-13,3.0,Relay,Development,Code,Dynamic layout and chat system.
2017-11-12,0.5,Study,Research,Abstract,Cosmetic surgeries.
2017-11-12,6.5,Relay,Development,Code,Communication framework.
2017-11-11,1.0,Architects of Souls,Composition,Audio,Vocals recording and mixing.
2017-11-11,1.0,Acid Archives,Development,Audio,Project set up.
2017-11-11,3.0,TA253,Research,Code,Correction.
2017-11-10,0.5,Visor,Development,Code,Minor fixes and feature additions.
2017-11-10,1.0,Cryptonaut,3D,Visual,Presentation visual support.
2017-11-10,1.0,Architects of Souls,Composition,Audio,Music composition.
2017-11-10,4.5,Cryptonaut,Writing,Abstract,Game pitch and presentation.
2017-11-09,3.0,Cryptonaut,Research,Abstract,Game brainstorming.
2017-11-09,2.5,Relay,Development,Code,Server communication.
2017-11-08,3.0,Eyebat,3D,Visual,Animation.
2017-11-08,0.5,Cryptonaut,Research,Abstract,Game brainstorming.
2017-11-07,2.0,Study,Research,Abstract,FLOP - Experimental game prototypes.
2017-11-07,3.5,TA253,Research,Code,Code help.
2017-11-07,3.0,Study,Research,Abstract,Game classifications.
2017-11-06,0.5,Various,Writing,Abstract,Dream collection.
2017-11-06,0.5,Study,Research,Abstract,Game classifications.
2017-11-06,3.0,Relay,Development,Code,Server and user list.
2017-11-06,0.5,Jam,Composition,Audio,Piano.
2017-11-05,1.0,Relay,Development,Code,Server.
2017-11-05,1.5,Study,Research,Abstract,Cooperative game design.
2017-11-05,0.5,Jam,Performance,Audio,Guitar.
2017-11-04,1.5,TA253,Research,Code,Correction.
2017-11-04,2.5,Relay,Development,Code,UI.
2017-11-03,0.5,Relay,Development,Code,UI.
2017-11-03,1.5,Relay,Design,Abstract,Game design.
2017-11-03,3.0,Relay,2D,Visual,UI.
2017-11-02,1.0,Relay,2D,Visual,UI.
2017-11-02,1.0,Relay,Design,Abstract,Game design.
2017-11-02,2.0,Study,Research,Abstract,Cyberpunk themes.
2017-11-01,2.5,Eyebat,3D,Visual,Rigging.
2017-11-01,2.0,Relay,Research,Abstract,Social space design and game research.
2017-10-31,1.5,Tinker,Research,Code,MaxMSP.
2017-10-31,2.5,TA253,Research,Code,Code help.
2017-10-31,3.5,Study,Research,Abstract,Narrative methodologies.
2017-10-30,1.0,Study,Research,Abstract,Ketogenic diets.
2017-10-30,0.5,Study,Research,Abstract,Suspense in narrative media.
2017-10-30,1.0,NOM,Photography,Visual,Editing and post processing.
2017-10-30,3.0,NOM,3D,Visual,Animation and rendering.
2017-10-29,2.5,NOM,3D,Visual,Animation.
2017-10-28,4.0,NOM,3D,Visual,"Environment, elements, audio, animation."
2017-10-27,0.5,Jam,Composition,Audio,Piano.
2017-10-27,1.5,TA253,Research,Code,Correction.
2017-10-27,1.0,Study,Research,Abstract,Game pacing and progression.
2017-10-26,1.0,Study,Research,Abstract,Multi-genre and locative games.
2017-10-25,1.0,Doodle,3D,Visual,Animation.
2017-10-25,2.0,Doodle,3D,Visual,Animation.
2017-10-25,1.0,Tinker,Design,Abstract,Locative game design.
2017-10-24,2.5,TA253,Research,Code,Code help.
2017-10-24,3.0,Study,Research,Abstract,Tabletop RPG gameplay testing and study.
2017-10-23,1.0,Qurotema,Development,Code,Sky and texture animation.
2017-10-23,3.5,Qurotema,3D,Visual,"Procedural textures, lighting, Gates 3D."
2017-10-23,1.5,Eyebat,3D,Visual,Texturing.
2017-10-22,1.0,Eyebat,3D,Visual,Texturing.
2017-10-22,1.5,Qurotema,3D,Visual,Procedural textures.
2017-10-21,1.0,Atomic AI,3D,Visual,Modifier crafting (3).
2017-10-21,1.0,Eyebat,3D,Visual,Texture painting.
2017-10-21,3.5,Qurotema,3D,Visual,Procedural textures.
2017-10-20,6.0,Qurotema,3D,Visual,Procedural textures.
2017-10-20,1.0,Eyebat,3D,Visual,Texture painting.
2017-10-19,2.0,Jam,Performance,Audio,"Piano, guitar."
2017-10-19,3.5,Tinker,Development,Audio,Additive synthesizer programming.
2017-10-19,0.5,Study,Writing,Abstract,Tabletop RPG scenario writing.
2017-10-18,0.5,Jam,Composition,Audio,Piano.
2017-10-18,2.5,Doodle,3D,Visual,Texturing.
2017-10-18,0.5,Study,Writing,Abstract,Tabletop RPG scenario writing.
2017-10-17,0.5,Qurotema,3D,Visual,Unreal Engine development.
2017-10-17,0.5,Study,Writing,Abstract,Tabletop RPG scenario writing.
2017-10-17,1.0,Tinker,Research,Code,Analog audio synthesis hardware.
2017-10-17,3.0,TA253,Research,Code,Code help.
2017-10-17,3.0,Study,Research,Abstract,Narrative and storytelling capacity of games.
2017-10-16,3.5,Tinker,Development,Code,Javascript.
2017-10-16,1.5,Qurotema,Development,Visual,Unreal Engine development.
2017-10-15,1.5,TA253,Research,Code,Correction.
2017-10-15,1.5,Eyebat,3D,Visual,UV unwrapping.
2017-10-15,1.0,Study,Research,Abstract,DnD - open-ended gameplay systems.
2017-10-14,5.0,Di,Writing,Abstract,Character writing.
2017-10-14,1.0,Qurotema,Development,Code,Unreal Engine development.
2017-10-14,1.0,Qurotema,Research,Code,Unreal Engine development.
2017-10-14,0.5,Tinker,Research,Code,PHP help.
2017-10-14,1.0,Study,Research,Abstract,Boris - Liquorice.
2017-10-13,1.0,Study,Research,Abstract,Boris - Liquorice.
2017-10-13,1.0,Jam,Research,Audio,Boris - Liquorice.
2017-10-13,2.0,Rotonde,Research,Abstract,"Beaker browser study, tinkering."
2017-10-13,0.5,Study,Research,Abstract,Hammurabi testing.
2017-10-12,5.0,Tinker,Development,Code,Data visualization exercise.
2017-10-12,1.5,Study,Research,Abstract,Data visualization.
2017-10-12,1.0,Atomic AI,3D,Visual,"Lighting, and rendering (2)."
2017-10-11,2.5,Atomic AI,3D,Visual,"Texturing, lighting, and rendering (2)."
2017-10-11,1.5,Eyebat,3D,Visual,UV unwrapping.
2017-10-11,2.5,Doodle,3D,Visual,UV unwrapping.
2017-10-11,1.0,Study,Research,Abstract,Alternative social media interfacing.
2017-10-10,1.5,Jam,Research,Audio,Synthesizers and synthesis.
2017-10-10,2.0,TA253,Research,Code,Code help.
2017-10-10,3.5,Study,Research,Abstract,"Design, game design, loop of execution and evaluation."
2017-10-09,4.0,Tinker,Development,Code,HTML and CSS teaching.
2017-10-09,4.0,Atomic AI,3D,Visual,Modifier experimentation and rendering (2).
2017-10-09,2.5,Doodle,3D,Visual,Texturing and experimental 3D.
2017-10-08,2.0,V-OS,Development,Visual,Styling experimentation.
2017-10-08,1.5,Stream,Performance,Abstract,DPWS Battlefront 2 stream.
2017-10-08,1.0,Atomic AI,3D,Visual,Modifier experimentation and rendering (1).
2017-10-07,0.5,Study,Research,Abstract,Chess game strategization.
2017-10-07,3.5,V-OS,Writing,Abstract,Documentation and verse writing.
